product_id,active,name,category,price,on_sale,discount_amount,discount_percent,manufacturer,scale,height,hero,theme,series,material,packaging,accessories,range_of_motion,type,code,description,image_urls,dimensions
794,1,Model samochodu Batman Diecast 1/24 1989 Batmobile (Wraz z figurką Batman),15,121.90,0,,,"Jada Toys
","1:24
",,Batman,Batman,Hollywood Rides,,"Pudełko z okienkiem
",,,Model pojazdu,4006333065002,"Wykonany w skali 1:24 model samochodu Batmobile (1989), wzorowany dokładnie na filmie Batman z roku 1989 w reżyserii Tima Burtona i opartym o komiksy DC Comics.
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Wnętrze samochodu jest otwierane, co daje możliwość zajrzeć do środka. Model posiada również kręcące się koła, dzięki czemu można nim swobodnie jeździć.
W zestawie z tym modelem diecast znalazła się dodatkowo mini figurka Batmana. Superbohater ten ma jednak jedynie funkcję ekspozycyjną i nie można jej umieścić w pojeździe. Jest statyczna, nie posiada punktów ruchów, a jej celem jest jedynie ekspozycja przy modelu, nadając temu jeszcze więcej estetyki.
Pakowany jest w estetyczne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana superbohaterów.","1404088918.jpg,1423856456.jpg,",
795,1,Model samochodu Batman Forever Diecast 1/24 1995 Batmobile (Wraz z figurką Batman),15,141.90,0,,,"Jada Toys
","1:24
",,Batman,Batman,Hollywood Rides,,"Pudełko z okienkiem
",,,Model pojazdu,4006333065019,"Wykonany w skali 1:24 model samochodu Batmobile (1995), wzorowany dokładnie na filmie Batman Forever opartym o komiksy DC Comics.
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Wnętrze samochodu jest otwierane, co daje możliwość zajrzeć do środka. Model posiada również kręcące się koła, dzięki czemu można nim swobodnie jeździć.
W zestawie z tym modelem diecast znalazła się dodatkowo mini figurka Batmana. Superbohater ten ma jednak jedynie funkcję ekspozycyjną i nie można jej umieścić w pojeździe. Jest statyczna, nie posiada punktów ruchów, a jej celem jest jedynie ekspozycja przy modelu, nadając temu jeszcze więcej estetyki.
Pakowany jest w estetyczne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana superbohaterów.","1431111451.jpg,613576564.jpg,",
796,1,Model samochodu Teenage Mutant Ninja Turtles 1/24 - Chevrolet Camaro 1967 (wraz z figurką Raphael),15,110.00,1,62.50,36,"Jada Toys
","1:24
",,Raphael,Teenage Mutant Ninja Turtles,Hollywood Rides,"Metal
","Pudełko z okienkiem
",,,Model pojazdu,4006333080456,"Wykonany w skali 1:24 model samochodu Chevrolet Camaro 1967, utrzymany w kolorystyce i motywach tytułowych bohaterów serii  Teenage Mutant Ninja Turtles.
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Wnętrze samochodu jest otwierane, co daje możliwość zajrzeć do środka.
W zestawie z pojazdem dodatkowo znajduje się mini figurka Raphael. Ma ona jednak jedynie funkcję ekspozycyjną i nie można jej umieścić w pojeździe. Jest statyczna, nie posiada punktów ruchów, a jej celem jest jedynie ekspozycja przy modelu, nadając mu jeszcze więcej estetyki.
Pakowany jest w schludne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana produkcji.","1_04i8-ql.jpeg,2_70bl-sh.jpeg,",
797,1,Model samochodu Jurassic World Dominion Hollywood Rides 1/32 - Jeep Gladiator,15,62.50,0,,,"Jada Toys
","1:32
",,,Jurassic Park,Hollywood Rides,"Metal
","Pudełko z okienkiem
",,,Model pojazdu,4006333084461,"Wykonany w skali 1:32 model samochodu Jeep Gladiator, wzorowany dokładnie na pojeździe z filmu Jurassic World Dominon.
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Wnętrze samochodu jest otwierane, co daje możliwość zajrzeć do środka.
Model został wykonany na pełnej licencji marki Jurassic World i jest wierną repliką samochodu z filmu. 
Pakowany jest w estetyczne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana tytułu.","1_h1gp-l2.webp,2_frmo-1p.webp,",
798,1,Model samochodu Jurassic World Hollywood Rides 1/32 Jeep Wrangler,15,35.00,1,18.90,35,"Jada Toys
","1:32
",,,Jurassic Park,Hollywood Rides,"Metal
","Pudełko z okienkiem
",,,Model pojazdu,4006333074318,"Wykonany w skali 1:32 model samochodu Jeep Wrangler, wzorowany dokładnie na pojeździe z filmu Jurassic World.
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Wnętrze samochodu jest otwierane, co daje możliwość zajrzeć do środka.
Model został wykonany na pełnej licencji marki Jurassic World i jest wierną repliką samochodu z filmu. 
Pakowany jest w estetyczne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana tytułu.","img_230415_041005788942777795a4015ca323c040_1.jpg,img_230515_f44cbff8076d5262b5ac031666054e7f_1.jpg,",15 x 8 x 8 cm
799,1,Figurka z pojazdem The Flash Movie Masterpiece 1/6 - Batman i Batcycle,15,4050.00,0,,,"Hot Toys
","1:6
",,Batman,Batman,Movie Masterpiece,"Plastik
","Pudełko kartonowe
","Posiada
","W pełni ruchoma
",Figurka ruchoma,HOT9123972,"Hot Toys & Sideshow Collectibles prezentują kolejne dzieło sztuki, tym razem wzorowane na postaci Obrońcy Gotham, oraz jego motorze Batcycle, w wydaniu z filmu The Flash, opartego na komiksach wydawnictwa DC Comics.
Niesamowita figurka Batman została wykonana w skali 1/6 i mierzy około 33 cm wysokości. Wzorowana jest bezpośrednio na wizerunku aktora Bena Affleck.
Na zestaw składa się również model pojazdu Batcycle, wykonany w skali 1/6. Mierzy około 56 cm długości i bez problemu można na nim umieścić figurkę Batmana.


Zawartość i cechy zestawu Batman i Batcycle:

Batman

Autentyczna i szczegółowa figurka na podobieństwo Bena Affleck jako Batman z filmu The Flash
Figurka w pełni ruchoma (27 punktów ruchu)
Wysokość około 33 cm. Skala 1:6
Wykonana z wytrzymałego plastiku
Realistyczne odwzorowanie mimiki twarzy bohatera z dokładną teksturą skóry
Głowa postaci posiada ruchome oczy
Wymienne ekspresje twarzy dla bohatera
Kompletny kostium z materiałową peleryną, znany z filmu
Bogaty asortyment akcesoriów dla postaci
Podstawka dla postaci z podświetlanym symbolem bohatera

BatcycleAutentyczny i szczegółowy model pojazdu znanego z filmu The Flash.Figurka częściowo ruchoma (regulowana kierownica i obrotowe koła)Długość 56 cm. Skala 1:6Wymiary: 20 x 16 x 56 cmPiękne malowaniePodświetlenie LED pojazdu (światła przednie i tylne) zasilane kablem USB (brak w zestawie)Opony wykonane z gumy2 podstawki na pojazd","x_hot9123972.jpg,x_hot9123972_a.jpg,","Wysokość figurki Batman: 33 cm, wymiary Batcycle: 20 x 16 x 56 cm"
800,1,Pojazd The Flash Movie Masterpiece 1/6 - Batcycle,15,2606.50,0,,,"Hot Toys
","1:6
",,,Batman,Movie Masterpiece,"Plastik
","Pudełko kartonowe
",,"Częściowo ruchoma
",Model pojazdu,HOT912398,"Hot Toys & Sideshow Collectibles prezentują kolejne dzieło sztuki, tym razem wzorowane na pojeździe Batcycle z filmu The Flash opartym na komiksach wydawnictwa DC Comics.
Niesamowity model pojazdu został wykonany w skali 1/6 i mierzy około 56 cm długości. Wzorowany jest bezpośrednio na motorze, którym poruszał się obrońca Ghotam.
Całość cechuje się niesamowitą jakością. Rewelacyjnie odwzorowano każdy szczegół wehikułu, zarówno wyposażenia jak i malowania.
Zawartość i cechy pojazdu:

Autentyczny i szczegółowy model pojazdu znanego z filmu The Flash.
Figurka częściowo ruchoma (regulowana kierownica i obrotowe koła)
Długość 56 cm. Skala 1:6Wymiary: 20 x 16 x 56 cmPiękne malowanie
Podświetlenie LED pojazdu (światła przednie i tylne) zasilane kablem USB (brak w zestawie)Opony wykonane z gumy2 podstawki na pojazd
UWAGA: Figurka  Batmana widoczna na zdjęciach sprzedawana oddzielnie!","x_hot912398.jpg,x_hot912398_a.jpg,",20 x 16 x 56 cm
801,1,Model do złożenia Batmobile 1/35 - Batman (1989),15,175.00,1,54.90,24,"Bandai
","1:35
",,,Batman,,,"Pudełko kartonowe
",,,Model do złożenia,4573102621856,"Model pojazdu Batmobile do samodzielnego złożenia. Stworzony został przez firmę Bandai - słynącej z niezwykle dopracowanych produktów. Przedstawia pojazd którym poruszał się Mroczny Rycerz w filmie Batman z 1989 roku - jednej z lepszych ekranizacji komiksów o obrońcy Ghotam. Wykonany został w skali 1/35 i mierzy około 17 cm po złożeniu.
Zestaw składa się z gotowych i pomalowanych elementów do samodzielnego złożenia modelu (bez konieczności klejenia), zrobiony został z twardego plastiku i posiada łatwe łączenie już pomalowanych elementów, dzięki czemu idealnie nadaje się także dla początkujących.
Jest to niewątpliwie nie lada gratka dla każdego fana produkcji wyreżyserowanej przez Tim Burton, jak i kolekcjonera figurek / pojazdów superbohaterów.","4573102621856-1.jpg,4573102621856.jpg,",około 17 cm
802,1,Model One Piece Chogokin - Thousand Sunny,15,1607.90,0,,,"Bandai
",,"23
 cm",,Anime / Manga,,"PVC i ABS
","Pudełko kartonowe
","Posiada
","Statyczna (brak punktów ruchu)
",Model pojazdu,4573102592149,"Model statku Thousand Sunny, wzorowany jest bezpośrednio na jednej z łodzi z anime One Piece. Pochodzi z serii produktów Chokogin i został wyprodukowany przez cenionego producenta Bandai Tamashii Nations. Został wykonany na pełnej licencji marki tego rewelacyjnego anime.
Model charakteryzuje się wysoką jakością wykonania, bogatymi detalami oraz pięknym malowaniem. Wykonany został z materiałów PVC, ABS i metalu a jego wymiary to około 38 cm długości i 23 cm wysokości. Sam statek posiada ruchome elementy oraz zdejmowane boczne ścianki pomieszczeń okrętu. W zestawie znajdują się dodatkowe akcesoria, takie jak miniaturowe modele łódek i pojazdów oraz podstawka na model.","x_btn59214-9.jpg,x_btn59214-9_a.jpg,",23 x 38 cm
803,1,Pojazd Masters of the Universe Origins - Talon Fighter i Point Dread,15,203.90,0,,,"Mattel
",,,,Masters of the Universe,,"Plastik
","Pudełko z okienkiem
","Posiada
",,Model pojazdu,194735104277,"Pojazd Talon Fighter, z podstawką Point Dread, wyprodukowana przez cenioną markę Mattel. Wzorowany bezpośrednio na Masters of the Universe / Władcy wszechświata.
Został wykonany na styl oryginalnej serii z dawnych lat. Posiada w zestawie dodatkowe akcesoria. Pakowany w eleganckie pudełko z okienkiem, ozdobione grafikami nawiązującymi do produkcji.
W naszym sklepie odnajdziesz pełną kolekcję figurek MotU, w tym takie kultowe postacie jak He-Man czy Szkieletor.","x_matthkm63.jpg,x_matthkm63_a.jpg,",
804,1,Model samochodu RoboCop 1/24 - OCP Ford Taurus 1986 (wraz z figurką RoboCop),15,184.90,0,,,"Jada Toys
","1:24
",,RoboCop (Alex Murphy),Robocop,Hollywood Rides,"Metal
","Pudełko z okienkiem
",,,Model pojazdu,4006333084829,"Wykonany w skali 1:24 model samochodu OCP Ford Taurus 1986, wzorowany dokładnie na tytułowym bohaterze serii filmowej RoboCop.
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Wnętrze samochodu jest otwierane, co daje możliwość zajrzeć do środka.
W zestawie z pojazdem dodatkowo znajduje się mini figurka RoboCop. Ma ona jednak jedynie funkcję ekspozycyjną i nie można jej umieścić w pojeździe. Jest statyczna, nie posiada punktów ruchów, a jej celem jest jedynie ekspozycja przy modelu, nadając mu jeszcze więcej estetyki.
Pakowany jest w schludne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana produkcji.","61dXyHdqg0L._AC_SL1500_.jpg,71VSS9z35lL._AC_SL1500_.jpg,",
805,1,Model samochodu Back to the Future 1/24 Time Machine (Delorean),15,169.90,0,,,"Jada Toys
","1:24
",,,Powrót do przyszłości,Hollywood Rides,"Metal
","Pudełko z okienkiem
",,,,4006333078002,"Wykonany w skali 1:24 model samochodu DeLorean Time Machine, wzorowany dokładnie na pojeździe z filmu Back to the Future / Powrót do przyszłości.
Przygotowany został przez firmę Jada Toys. i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Samochód posiada ruchome elementy takie jak drzwi, maskę, bagażnik oraz składane koła, co daje możliwość ustawienia pojazdu według własnego wyobrażenia. Dodatkowo posiada funkcję podświetlenia zasilanego bateriami (brak w zestawie)
Ten model diecast został wykonany na pełnej licencji marki Powrót do przyszłości i jest wierną repliką kultowego samochodu z filmu.
Pakowany jest w estetyczne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana przygód Marty McFly i naukowca Emmett Brown.","FIG253255038_2.jpg,FIG253255038_3.jpg,",
806,1,Model samochodu DC Comics 1/32 - Pontiac Firebird 1972 (wraz z figurką Wonder Woman),15,65.90,0,,,"Jada Toys
","1:32
",,Wonder Woman,DC Comics,Hollywood Rides,"Metal
","Pudełko z okienkiem
",,,Model pojazdu,4006333081330,"Wykonany w skali 1:32 model samochodu Pontiac Firebird 1972, z malowaniem w kolorach kostiumu jednej z najbardziej popularnych superbohaterek z uniwersum DC - Wonder Woman. Sam pojazd posiada ruchome elementy (otwierane drzwi, podnoszona maska, tylna klapa).
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Wykonany został na pełnej licencji DC Comics. 
W zestawie z pojazdem dodatkowo znajduje się mini figurka Wonder Woman. Superbohaterka ta ma jednak jedynie funkcję ekspozycyjną i nie można jej umieścić w pojeździe. Jest statyczna, nie posiada punktów ruchów, a jej celem jest jedynie ekspozycja przy modelu, nadając temu jeszcze więcej estetyki.
Pakowany jest w schludne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana superbohaterów.","253253009_W-1.jpg,253253009_W-2.jpg,",
807,1,Model samochodu Back to the Future 1/32 DeLorean Time Machine,15,53.90,0,,,"Jada Toys
","1:32
",,,Powrót do przyszłości,Hollywood Rides,,"Pudełko z okienkiem
",,,Model pojazdu,4006333073731,"Wykonany w skali 1:32 model samochodu DeLorean Time Machine, wzorowany dokładnie na pojeździe z filmu Back to the Future / Powrót do przyszłości.
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Posiada dużą ilość detali, zarówno wewnątrz jak i na zewnątrz. Wnętrze samochodu jest otwierane, co daje możliwość zajrzeć do środka.
Model został wykonany na pełnej licencji marki Powrót do przyszłości i jest wierną repliką kultowego samochodu z filmu. 
Pakowany jest w estetyczne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana przygód Marty McFly i naukowca Emmett Brown.","253252017_a_490.jpg,253252017_b_538.jpg,",8 x 15 x 8 cm
808,1,Model samochodu Spider-Man Marvel 1/24 Dodge Viper (wraz z figurką Venom),15,90.00,1,69.90,44,"Jada Toys
","1:24
",,Venom,Marvel,,,"Pudełko z okienkiem
",,,Model pojazdu,4006333070457,"Wykonany w skali 1:24 model samochodu Venom Dodge Viper, wzorowany na pojeździe jednego z najbardziej charakterystycznych przeciwników Spider-Mana. Pojazd mierzy około 20 cm długości i posiada ruchome elementy (otwierane drzwi, podnoszona maska, tylna klapa).
Przygotowany został przez firmę Jada Toys i charakteryzuje się bardzo estetycznym wykonaniem. Jest wierną repliką samochodu znanego antagonisty i wykonany został na pełnej licencji Marvel. 
W zestawie z pojazdem dodatkowo znajduje się mini figurka Venoma. Superbohater ten ma jednak jedynie funkcję ekspozycyjną i nie można jej umieścić w pojeździe. Jest statyczna, nie posiada punktów ruchów, a jej celem jest jedynie ekspozycja przy modelu, nadając temu jeszcze więcej estetyki.
Pakowany jest w estetyczne pudełko z okienkiem, dzięki czemu idealnie może się sprawdzić dla kolekcjonerów, jak i również na prezent dla dziecka i fana superbohaterów.","4006333070457.jpg,4006333070457-1.jpg,",Około 20 cm długości
809,1,Figurka DC Direct Super Powers - Supermobile,15,55.00,1,24.00,30,"McFarlane Toys
",,,,DC Comics,DC Direct Super Powers,"Plastik
","Pudełko kartonowe
","Brak
","Częściowo ruchoma
",Model pojazdu,787926157604,"Kolekcjonerskie figurki pojazdów DC Comics dla fanów superbohaterów
Pojazd DC Direct Super Powers - Supermobile, pasujący do figurek 10 cm z serii DC Super Powers. Został przygotowany  i wydany przez cenionego producenta figurek kolekcjonerskich, firmę McFarlane Toys, która ma zaszczyt zaprezentować całą bogatą kolekcję figurek jak i gadżetów na bazie komiksów wydawnictwa DC Comics.
Pojazd jest częściowo ruchomy (posiada m.in. kokpit który otwiera się po naciśnięciu symbolu Supermana), charakteryzuje się wysoką ilością detali i bardzo wiernym malowaniem.
Całość została zapakowana w bardzo estetyczne pudełko kartonowe ozdobione kolorowymi grafikami nawiązującymi do tematyki. Może przez to stanowić zarówno doskonały prezent dla fana samej produkcji, jak i dla kolekcjonera figurek superbohaterów, jako uzupełnienie jego kolekcji.
Cechy charakterystyczne pojazdu Supermobile
Niesamowicie szczegółowy pojazd oparty na wizerunku wehikułu znanego z uniwersum DC ComicsEstetyczne opakowanie ozdobione grafikami nawiązującymi do produkcjiKompatybilny z figurkami 10 cm z serii DC Direct Super PowersDodatkowe akcesoria w zestawie
UWAGA!!! Figurka widoczna na zdjęciu nie jest częścią zestawu","x_mcf15760.jpg,x_mcf15760_a.jpg,",
